lng,lat
-0.179807,51.547065
-0.141231,51.548708
-0.141479,51.539090
-0.128481,51.518471
-0.139185,51.531680
-0.136815,51.536768
-0.122871,51.518201
-0.132680,51.535623
-0.169778,51.545380
-0.172722,51.554689
-0.191204,51.546972
-0.134759,51.544739
-0.110464,51.521959
-0.122568,51.525570
-0.130443,51.526865
-0.183559,51.550630
-0.138487,51.541741
-0.142646,51.538749
-0.139686,51.537084
-0.120518,51.519333
-0.192231,51.539254
-0.164819,51.550339
-0.129806,51.514265
-0.173385,51.541750
-0.112269,51.523607
-0.141917,51.546022
-0.118977,51.528750
-0.146218,51.528914
-0.127787,51.517830
-0.126173,51.529045
-0.125852,51.522835
-0.138588,51.525106
-0.194347,51.547739
-0.174073,51.542570
-0.207171,51.551713
-0.112289,51.519650
-0.151365,51.554893
-0.158738,51.543769
-0.184968,51.551461
-0.120515,51.515915
-0.130442,51.516344
-0.120448,51.517533
-0.129398,51.527748
-0.121053,51.523838
-0.132644,51.522404
-0.144992,51.537797
-0.138483,51.541831
-0.207083,51.550273
-0.137109,51.533086
-0.132798,51.536255
-0.154580,51.553865
-0.204451,51.547535
-0.115948,51.528791
-0.147097,51.556984
-0.134916,51.537368
-0.193160,51.537650
-0.139432,51.539777
-0.134132,51.535377
-0.118504,51.526225
-0.116266,51.524570
-0.126605,51.529052
-0.130438,51.516434
-0.147646,51.539907
-0.208637,51.551106
-0.134226,51.526026
-0.193719,51.538108
-0.150411,51.560634
-0.136223,51.533612
-0.135165,51.527750
-0.133892,51.520086
-0.195826,51.557744
-0.178702,51.556670
-0.131001,51.527324
-0.116677,51.518102
-0.173385,51.541750
-0.126187,51.518164
-0.152681,51.543764
-0.190552,51.556134
-0.135006,51.542225
-0.195672,51.539757
-0.136815,51.536768
-0.166030,51.552516
-0.191909,51.536461
-0.198462,51.542138
-0.145001,51.541125
-0.138444,51.525104
-0.177433,51.555931
-0.137405,51.532911
-0.125239,51.541260
-0.206334,51.550981
-0.145653,51.560559
-0.141745,51.539634
-0.138714,51.536169
-0.207235,51.550095
-0.142089,51.541798
-0.124097,51.516422
-0.187450,51.539810
-0.191204,51.554255
-0.140127,51.540418
-0.187882,51.557981
-0.133347,51.526372
-0.144072,51.563951
-0.141748,51.546648
-0.134916,51.537368
-0.141618,51.556898
-0.123240,51.530257
-0.136415,51.532446
-0.122508,51.530515
-0.200947,51.544963
-0.123986,51.519118
-0.145984,51.555978
-0.142639,51.538929
-0.171818,51.552067
-0.152726,51.549789
-0.141231,51.548708
-0.126765,51.546230
-0.152270,51.571724
-0.134549,51.518118
-0.148757,51.558719
-0.180770,51.551846
-0.131973,51.528238
-0.135292,51.535215
-0.127932,51.528354
-0.131005,51.527234
-0.125201,51.521116
-0.192301,51.541143
-0.176228,51.546380
-0.126901,51.528877
-0.146306,51.533861
-0.193256,51.542507
-0.192761,51.554999
-0.141271,51.537109
-0.164813,51.543325
-0.175410,51.541601
-0.126025,51.529133
-0.141072,51.549066
-0.138604,51.538865
-0.193745,51.555643
-0.144355,51.542823
-0.125999,51.522748
-0.137578,51.542805
-0.132123,51.521047
-0.168345,51.537984
-0.115922,51.529420
-0.133864,51.545444
-0.138715,51.529065
-0.146276,51.548788
-0.126723,51.515655
-0.140962,51.530539
-0.141912,51.542604
-0.180770,51.551846
-0.207923,51.554602
-0.108474,51.517790
-0.129260,51.548698
-0.138184,51.542096
-0.150407,51.560723
-0.154696,51.543885
-0.127037,51.515031
-0.173673,51.541754
-0.133639,51.526287
-0.116684,51.517922
-0.194991,51.553325
-0.123846,51.526040
-0.131788,51.546850
-0.138681,51.526367
-0.144992,51.537797
-0.128663,51.528096
-0.126576,51.529771
-0.141651,51.545478
-0.191775,51.550757
-0.126883,51.532833
-0.197477,51.552464
-0.180166,51.541675
-0.150489,51.555149
-0.143544,51.537954
-0.118999,51.528211
-0.149111,51.542898
-0.194137,51.538474
-0.132394,51.525008
-0.179677,51.546703
-0.136536,51.543598
-0.131001,51.527324
-0.138304,51.525012
-0.187159,51.539895
-0.130713,51.527319
-0.203059,51.546255
-0.145595,51.554892
-0.105921,51.520267
-0.137578,51.542805
-0.130871,51.523455
-0.125223,51.517070
-0.135141,51.521275
-0.126317,51.529047
-0.121777,51.523759
-0.194160,51.556099
-0.134476,51.519915
-0.180770,51.551846
-0.133783,51.526289
-0.116540,51.517920
-0.205684,51.552859
-0.140663,51.541416
-0.161766,51.554517
-0.137655,51.540918
-0.110768,51.518097
-0.138304,51.525012
-0.159942,51.542529
-0.106999,51.522083
-0.130442,51.516344
-0.119632,51.516351
-0.139432,51.539777
-0.126025,51.529133
-0.165100,51.554120
-0.144315,51.543811
-0.133861,51.545534
-0.146409,51.541956
-0.141544,51.544577
-0.192742,51.551851
-0.196790,51.555241
-0.138300,51.525102
-0.132773,51.540391
-0.107898,51.517781
-0.117844,51.517761
-0.124263,51.529914
-0.141912,51.542604
-0.127942,51.524577
-0.145180,51.543825
-0.141784,51.545750
-0.196685,51.554250
-0.195532,51.539665
-0.181828,51.561484
-0.139549,51.526291
-0.144114,51.523935
-0.145563,51.541493
-0.139983,51.540416
-0.138190,51.538409
-0.127934,51.514236
-0.195663,51.543623
-0.133417,51.545797
-0.119488,51.519856
-0.108443,51.522016
-0.178716,51.552713
-0.174999,51.544652
-0.198462,51.542138
-0.181577,51.553297
-0.128807,51.528098
-0.142232,51.538293
-0.168592,51.553365
-0.193859,51.538200
-0.138674,51.526546
-0.205399,51.552765
-0.167221,51.537247
-0.175041,51.568843
-0.138714,51.536169



